SampleID,X.SampleID,Variety,SMC_perc_GravWaterCont_OutlierRmv,SRL_giaroots_OutlierRmv,PseudoRep,Block,Plot,VarRep,Ecotype,Origin,Y_coord,X_coord,SampleSite,Date,Date_Julian,Variety_ID,Avg_root_width_diam,Network_area,Network_perimeter,SRL_giaroots,Network_surface_area,Network_length,Network_volume,DNARootWetWt_g,EnvWt_g,WetRoot_EnvWt_g,DryRoot_g,WetRootWeight_total_g,DryWetRoot_ratio,DryRootWt_total_g,SRL,SRL_log,SRL_giaroots_log,RLD,RLD_OutlierRmv,pct_water_soil,pctN_soil,pct_Ndfa_sl,sfix_rate_gN_d,fix_rate_ugN_gsoil_d,NO3_ugperG.T0,NH4_ugperG.T0,NO3_ugperG.T7,NH4_ugperG.T7,days,min,nit,pct_water_rt,pctN_roots,pct_Ndfa_rt,rfix_rate_gN_d,fix_rate_ugN_groots_d,Notes_SR,harvest_year,harvest_date,planting_year,moisture_at_harvest_percent,dry_matter_yield_tons_acre,dry_matter_yield_mg_ha,inorg_N_ugperG.T0,SMC_perc_GravWaterCont,SMC_flag,Notes_TMC,fumigated_DOC_concentration_ugC_gsoil,fumigated_TN_concentration_ugN_gsoil,unfumigated_DOC_concentration_ugC_gsoil,unfumigated_TN_concentration_ugN_gsoil,ugC_MicBiomass_g_dry_soil,ugN_MicBiomass_g_dry_soil,MicBiomass_CN_ratio,DOC_TN_ratio,NO3_ugN_g_drysoil_K2SO4,NH4_ugN_g_drysoil_K2SO4,NO3_ugN_g_drysoil_K2SO4_SMCOutRmv,NH4_ugN_g_drysoil_K2SO4_SMCOutRmv,RootSieving_Date,DNAExtraction_Date,DNAextraction_notes
G3,TMCSGendoG3,Cave-in-Rock,6.18336887,464.0979159,3,One,26,Cave-in-Rock_1,Upland,Native,10,11,Endosphere,20-Jul,202,G,0.038964685,14.44952741,896.0608696,464.0979159,54.47084068,444.9826087,0.958811909,0.2506,2.3919,3.2636,0.1158,1.1223,0.132843868,0.149090673,2984.644167,8.001235812,6.140095556,4.532775886,4.532775886,16.66,0.126418861,0.604197401,3.97E-06,0.87896372,1.792207229,3.140855422,0.404349398,0.706998795,7,-0.545959208,-0.198265404,82.98,0.60112414,0.022006173,2.69E-08,0.152051054,,2016,42678,2009,0.48,4.6,10.31183,4.933062651,6.18336887,NA,,131.1307409,30.3738177,85.8787593,20.27361461,100.5599592,18.70407979,5.37636496,4.235986574,1.24,2.52,1.24,2.52,2/2/2017,12/18/2017,
H9,TMCH9,Trailblazer,6.823027719,1139.791897,3,Three,32,Trailblazer_3,Upland,Bred,4,7,Rhizosphere,20-Jul,202,H,0.025585068,5.69194707,479.1130435,1139.791897,21.44551226,266.8086957,0.234085447,0.245,2.8636,3.0559,0.0116,0.4373,0.060322413,0.026378991,10114.43895,9.221719281,7.038600978,2.71782312,2.71782312,15.05,0.094758926,0.588450809,2.76E-06,0.641668202,0.117547229,3.402253012,0.015928916,0.59325,7,-0.415803046,-0.014516902,83.79,0.562792001,0.023240938,2.51E-08,0.150342691,,2016,11/4/2016,2009,0.57,3,6.72511,3.519800241,6.823027719,NA,,126.778635,26.3874152,163.6613867,16.95188176,NA,17.47321008,NA,9.654467216,1.07,2.52,1.07,2.52,3-Mar,9/28/2016,
A12,TMCA12,Blackwell,7.792207792,447.6329794,3,Four,1,Blackwell_4,Upland,Native,1,2,Rhizosphere,28-Jun,180,A,0.038677484,29.81860113,1760.478261,447.6329794,123.8334179,1019.130435,2.276709898,0.248,2.3779,5.898,0.6615,3.7681,0.187920798,0.708104358,1439.237626,7.271868826,6.103973654,10.38128181,10.38128181,14.92,0.073073775,0.828594335,3.60E-06,0.849207801,0.933066867,5.017608434,6.396072289,1.489966265,7,0.276480465,0.780429346,70.65,0.472175379,0.020926826,4.39E-08,0.138391201,,2016,11/4/2016,2009,0.54,4,8.96681,5.950675301,7.792207792,NA,,171.3763693,30.12603241,52.44363013,8.179969426,264.294976,40.64085738,6.503184063,6.41122569,1.39,2.54,1.39,2.54,2/23/2017,9/27/2016,
K10,TMCK10,Kanlow,11.50442478,738.4905734,1,Four,41,Kanlow_4,Lowland,Bred,3,8,Rhizosphere,27-Jul,209,K,0.032880238,24.68718336,1570.904348,738.4905734,106.0907033,1027.052174,1.390745137,0.2539,2.8652,5.6302,0.6338,3.0189,0.229222423,0.691999573,1484.180358,7.302617951,6.604608337,10.4619759,10.4619759,15.63,0.100501253,0.525045973,2.86E-06,0.676509977,1.398885542,1.886963855,3.504361446,1.001071084,7,0.174226162,0.300782272,76.7,0.525049116,0.000428449,7.12E-10,0.002884061,,2016,11/4/2016,2009,0.45,3.7,8.2943,3.285849398,11.50442478,NA,,221.2320372,43.49607635,110.186852,11.62441904,246.7670781,59.02158759,4.180963071,9.478912591,1.94,2.67,1.94,2.67,3/7/2017,9/30/2016,
K10,TMCSGendoK10,Kanlow,11.50442478,738.4905734,1,Four,41,Kanlow_4,Lowland,Bred,3,8,Endosphere,27-Jul,209,K,0.032880238,24.68718336,1570.904348,738.4905734,106.0907033,1027.052174,1.390745137,0.2539,2.8652,5.6302,0.6338,3.0189,0.229222423,0.691999573,1484.180358,7.302617951,6.604608337,10.4619759,10.4619759,15.63,0.100501253,0.525045973,2.86E-06,0.676509977,1.398885542,1.886963855,3.504361446,1.001071084,7,0.174226162,0.300782272,76.7,0.525049116,0.000428449,7.12E-10,0.002884061,,2016,42678,2009,0.45,3.7,8.2943,3.285849398,11.50442478,NA,,221.2320372,43.49607635,110.186852,11.62441904,246.7670781,59.02158759,4.180963071,9.478912591,1.94,2.67,1.94,2.67,3/7/2017,12/18/2017,
C6,TMCC6,EG2101,4.801670146,187.6643465,3,Two,11,EG2101_2,Upland,Bred,7,9,Rhizosphere,13-Jul,195,C,0.050259618,20.2310775,1074.486957,187.6643465,92.22867233,584.1130435,3.112541378,0.2495,2.8438,4.5457,0.6962,1.9514,0.409072213,0.798263517,731.7295992,6.595411046,5.234654976,5.950015723,5.950015723,15.7,0.0950689,2.169565217,9.04E-06,2.124183098,0.338183133,1.891048193,0.150875422,0.240975904,7,-0.262482857,-0.026758244,75.05,0.421835505,0.116764591,1.30E-07,0.507265191,small chunk of soil clinging to side appears drier than rest of soil,2016,11/4/2016,2010,0.48,4.4,9.86349,2.229231325,4.801670146,NA,,165.1173422,33.03757148,87.73346888,17.94605367,171.9641628,27.94725521,6.153168227,4.888733228,0.93,2.72,0.93,2.72,11/12/2017,9/27/2016,
L5,TMCL5,EG1102,5.496828753,234.5966738,2,Two,47,EG1102_2,Lowland,Bred,8,11,Rhizosphere,27-Jul,209,L,0.045246447,14.9347448,832.3652174,234.5966738,65.82715145,463.0956522,1.97400775,0.2529,2.8882,4.3031,0.3816,1.6678,0.269701039,0.449807393,1029.54211,6.936869429,5.457867758,4.717282797,4.717282797,15.31,0.063448871,0.544067797,1.99E-06,0.442570353,0.557920482,2.083012048,0.05630259,0.748046386,7,-0.262369079,-0.071659699,77.07,0.438367273,0.297908951,3.80E-07,1.674276082,,2016,11/4/2016,2010,0.41,5.7,12.7777,2.64093253,5.496828753,NA,,107.8199048,22.75208829,80.38054472,13.25665843,60.97635583,17.58412936,3.467692632,6.063409203,1.63,2.73,1.63,2.73,3/24/2017,9/30/2016,
D3,TMCD3,EG1101,8.315098468,352.0480355,3,One,14,EG1101_1,Lowland,Bred,10,3,Rhizosphere,13-Jul,195,D,0.042097713,18.12257089,1054.052174,352.0480355,73.71485435,557.373913,1.583232562,0.251,2.92,4.748,0.4497,2.079,0.246006565,0.511447648,1089.796611,6.993746362,5.863767631,5.677639941,5.677639941,16.73,0.113052796,0.686923644,3.36E-06,0.799780004,0.51503494,2.413843373,2.274975904,1.194668675,7,0.077252324,0.251420138,82.07,0.396657946,0.043167012,3.83E-08,0.176339219,,2016,11/4/2016,2010,0.44,4.1,9.19098,2.928878313,8.315098468,NA,,168.6684706,35.9180696,65.27060925,17.85017385,229.7730253,33.45906621,6.867287445,3.656581151,1.11,2.73,1.11,2.73,8/29/2017,9/20/2016,
F12,TMCF12,Southlow,10.57268722,471.3487564,3,Four,21,Southlow_4,Upland,Native,1,10,Rhizosphere,20-Jul,202,F,0.039942166,23.99379962,1367.330435,471.3487564,96.0537542,765.4782609,1.624016719,0.2453,2.8397,5.0371,0.3902,2.4427,0.177573496,0.433758779,1764.755663,7.475767525,6.155598279,7.797476428,7.797476428,15.91,0.090178203,0.448496994,2.00E-06,0.465416029,3.206204819,3.859698795,5.579204819,0.927144578,7,-0.079936317,0.339,88.24,0.703294697,0.003307976,3.40E-09,0.026741172,,2016,11/4/2016,2009,0.55,4,8.96681,7.065903614,10.57268722,NA,,225.543663,39.09453366,142.335589,28.4384236,184.906831,19.73353715,9.370181818,5.00504497,1.15,2.74,1.15,2.74,1/27/2017,9/28/2016,
F12,TMCSGendoF12,Southlow,10.57268722,471.3487564,3,Four,21,Southlow_4,Upland,Native,1,10,Endosphere,20-Jul,202,F,0.039942166,23.99379962,1367.330435,471.3487564,96.0537542,765.4782609,1.624016719,0.2453,2.8397,5.0371,0.3902,2.4427,0.177573496,0.433758779,1764.755663,7.475767525,6.155598279,7.797476428,7.797476428,15.91,0.090178203,0.448496994,2.00E-06,0.465416029,3.206204819,3.859698795,5.579204819,0.927144578,7,-0.079936317,0.339,88.24,0.703294697,0.003307976,3.40E-09,0.026741172,,2016,42678,2009,0.55,4,8.96681,7.065903614,10.57268722,NA,,225.543663,39.09453366,142.335589,28.4384236,184.906831,19.73353715,9.370181818,5.00504497,1.15,2.74,1.15,2.74,1/27/2017,12/18/2017,
B10,TMCB10,Dacotah,NA,423.3421463,1,Four,5,Dacotah_4,Upland,Bred,3,5,Rhizosphere,28-Jun,180,B,0.038597477,21.20725898,1275.182609,423.3421463,89.84551872,740.9478261,1.750234019,0.2506,2.8497,4.8569,0.6066,2.2578,0.302212037,0.682334336,1085.901422,6.990165725,6.048180709,7.547599329,7.547599329,14.98,0.083638293,0.57852984,2.98E-06,0.678643035,0.967171084,2.842698795,4.382493976,1.148515663,7,0.245877108,0.48790327,77.96,0.758440914,0.017905722,4.32E-08,0.190202134,,2016,11/4/2016,2009,0.55,1.9,4.25923,3.80986988,32.54593176,1,,157.7055004,30.5389316,43.25343212,8.107329647,254.3379295,41.54000361,6.122722855,5.335102186,0.92,2.83,NA,NA,4/10/2017,9/27/2016,
A9,TMCA9,Blackwell,5.274261603,239.4955532,3,Three,4,Blackwell_3,Upland,Native,4,9,Rhizosphere,28-Jun,180,A,0.045066115,16.18601134,904.2521739,239.4955532,70.60009535,498.6608696,2.082129972,0.2461,2.4426,4.4891,0.4814,2.2926,0.235230882,0.53929032,924.6612651,6.829427471,5.47853485,5.079564731,5.079564731,15.26,0.115372796,0.514872263,3.53E-06,0.833131172,0.675140964,3.001987952,2.238216867,0.253637349,7,-0.169324957,0.223296558,72.67,0.565007333,0.024394358,6.12E-08,0.193039088,,2016,11/4/2016,2009,0.51,3.6,8.07013,3.677128916,5.274261603,NA,,85.76713839,14.91702107,31.61657959,6.346778247,120.3345751,15.87082004,7.582127124,4.981516347,1.53,2.87,1.53,2.87,2/23/2017,9/27/2016,
F1,TMCF1,Southlow,7.792207792,577.5057086,1,One,22,Southlow_1,Upland,Native,12,12,Rhizosphere,20-Jul,202,F,0.034639818,13.95644612,940.9130435,577.5057086,55.81072657,512.8521739,0.888046934,0.2578,2.4515,3.4377,0.1538,1.244,0.15595214,0.194004462,2643.507112,7.879861766,6.358718327,5.224123193,5.224123193,16.66,0.109590777,0.730951952,4.03E-06,0.921813489,1.46750241,5.652722892,1.053963253,0.684330723,7,-0.768847332,-0.059077022,86.83,0.63789674,0.160127315,1.61E-07,1.17407692,,2016,11/4/2016,2009,0.46,4.1,9.19098,7.120225301,7.792207792,NA,"DryRoot_g may be off because initally weighted dried envelope + weight, not only the roots (didn't account for weight lost in envelope)",129.6750247,27.99329735,97.0061252,28.89060386,72.59755453,NA,NA,3.357705006,1.04,2.89,1.04,2.89,1/27/2017,9/20/2016,
F1,TMCSGendoF1,Southlow,7.792207792,577.5057086,1,One,22,Southlow_1,Upland,Native,12,12,Endosphere,20-Jul,202,F,0.034639818,13.95644612,940.9130435,577.5057086,55.81072657,512.8521739,0.888046934,0.2578,2.4515,3.4377,0.1538,1.244,0.15595214,0.194004462,2643.507112,7.879861766,6.358718327,5.224123193,5.224123193,16.66,0.109590777,0.730951952,4.03E-06,0.921813489,1.46750241,5.652722892,1.053963253,0.684330723,7,-0.768847332,-0.059077022,86.83,0.63789674,0.160127315,1.61E-07,1.17407692,,2016,42678,2009,0.46,4.1,9.19098,7.120225301,7.792207792,NA,"DryRoot_g may be off because initally weighted dried envelope + weight, not only the roots (didn't account for weight lost in envelope)",129.6750247,27.99329735,97.0061252,28.89060386,72.59755453,NA,NA,3.357705006,1.04,2.89,1.04,2.89,1/27/2017,12/18/2017,
G4,TMCG4,Cave-in-Rock,6.41025641,499.2978651,1,Two,27,Cave-in-Rock_2,Upland,Native,9,12,Rhizosphere,20-Jul,202,G,0.038731771,18.33693762,1140.956522,499.2978651,69.31072927,569.6173913,1.140836825,0.2545,2.38,3.3309,0.1595,1.2054,0.167735829,0.202188769,2817.255357,7.943518412,6.213202842,5.802357047,5.802357047,15.25,0.100173563,0.723537985,3.68E-06,0.834054983,0.12555253,3.941385542,0.324255542,1.001479518,7,-0.39160043,0.028386145,86.7,0.471192455,0.005527132,4.10E-09,0.029934975,,2016,11/4/2016,2009,0.49,4.6,10.31183,4.066938072,6.41025641,NA,,126.0669333,33.013382,75.75799612,23.51776798,111.7976382,17.58447041,6.357748376,3.221308935,1.3,2.98,1.3,2.98,2/2/2017,9/28/2016,
G4,TMCSGendoG4,Cave-in-Rock,6.41025641,499.2978651,1,Two,27,Cave-in-Rock_2,Upland,Native,9,12,Endosphere,20-Jul,202,G,0.038731771,18.33693762,1140.956522,499.2978651,69.31072927,569.6173913,1.140836825,0.2545,2.38,3.3309,0.1595,1.2054,0.167735829,0.202188769,2817.255357,7.943518412,6.213202842,5.802357047,5.802357047,15.25,0.100173563,0.723537985,3.68E-06,0.834054983,0.12555253,3.941385542,0.324255542,1.001479518,7,-0.39160043,0.028386145,86.7,0.471192455,0.005527132,4.10E-09,0.029934975,,2016,42678,2009,0.49,4.6,10.31183,4.066938072,6.41025641,NA,,126.0669333,33.013382,75.75799612,23.51776798,111.7976382,17.58447041,6.357748376,3.221308935,1.3,2.98,1.3,2.98,2/2/2017,12/18/2017,
D11,TMCD11,EG1101,10.57268722,248.4622903,2,Four,13,EG1101_4,Lowland,Bred,2,4,Rhizosphere,13-Jul,195,D,0.051444393,25.35803403,1152.686957,248.4622903,107.181801,663.1826087,2.669147933,0.254,2.903,5.182,0.5085,2.533,0.223124177,0.565173541,1173.414112,7.067672823,5.515291085,6.755450837,6.755450837,15.86,0.08935049,0.558578251,2.16E-06,0.513998357,1.273087952,3.626891566,4.688819277,1.727674699,7,0.216644923,0.487961618,83.31,0.454905336,0.010054086,1.21E-08,0.047102548,,2016,11/4/2016,2010,0.53,4.4,9.86349,4.899979518,10.57268722,NA,,212.6243574,39.71025379,72.26946897,17.84140752,311.8997522,40.49786346,7.701634742,4.050659618,1.13,3,1.13,3,10/15/2017,9/27/2016,
F7,TMCF7,Southlow,4.573804574,735.6209717,1,Three,24,Southlow_3,Upland,Native,6,10,Rhizosphere,20-Jul,202,F,0.033262422,8.431304348,605.2782609,735.6209717,30.94927993,296.173913,0.40261755,0.2543,2.8577,3.2054,0.0374,0.602,0.107563992,0.064753523,4573.865615,8.428113994,6.600715002,3.016949302,3.016949302,16.69,0.103660296,0.639959839,3.36E-06,0.763388103,1.180781928,1.464643373,0.223454096,0.112727711,7,-0.329891928,-0.136761119,75.54,0.468128791,0.190918605,2.54E-07,1.027293053,,2016,11/4/2016,2009,0.57,3,6.72511,2.645425301,4.573804574,NA,,113.5761154,28.70737687,97.865265,26.21362586,34.91300095,4.61805743,7.560105408,3.733373839,1.04,3.01,1.04,3.01,1/27/2017,9/28/2016,
F7,TMCSGendoF7,Southlow,4.573804574,735.6209717,1,Three,24,Southlow_3,Upland,Native,6,10,Endosphere,20-Jul,202,F,0.033262422,8.431304348,605.2782609,735.6209717,30.94927993,296.173913,0.40261755,0.2543,2.8577,3.2054,0.0374,0.602,0.107563992,0.064753523,4573.865615,8.428113994,6.600715002,3.016949302,3.016949302,16.69,0.103660296,0.639959839,3.36E-06,0.763388103,1.180781928,1.464643373,0.223454096,0.112727711,7,-0.329891928,-0.136761119,75.54,0.468128791,0.190918605,2.54E-07,1.027293053,,2016,42678,2009,0.57,3,6.72511,2.645425301,4.573804574,NA,,113.5761154,28.70737687,97.865265,26.21362586,34.91300095,4.61805743,7.560105408,3.733373839,1.04,3.01,1.04,3.01,1/27/2017,12/18/2017,
F11,TMCF11,Southlow,12.16216216,360.2060238,2,Four,21,Southlow_4,Upland,Native,2,10,Rhizosphere,20-Jul,202,F,0.040584178,14.26850662,817.2521739,360.2060238,61.90462285,485.5304348,1.347924251,0.2471,2.9129,4.451,0.2271,1.7852,0.147649698,0.26358424,1842.031353,7.518624238,5.886676156,4.945812721,4.945812721,15.91,0.090178203,0.448496994,2.00E-06,0.465416029,3.206204819,3.859698795,5.579204819,0.927144578,7,-0.079936317,0.339,88.24,0.703294697,0.003307976,3.40E-09,0.026741172,,2016,11/4/2016,2009,0.55,4,8.96681,7.065903614,12.16216216,NA,,248.5387124,43.60956798,166.0680138,35.08824306,183.2682191,15.78023134,11.61378532,4.732867745,1.24,3.02,1.24,3.02,1/27/2017,9/28/2016,
F11,TMCSGendoF11,Southlow,12.16216216,360.2060238,2,Four,21,Southlow_4,Upland,Native,2,10,Endosphere,20-Jul,202,F,0.040584178,14.26850662,817.2521739,360.2060238,61.90462285,485.5304348,1.347924251,0.2471,2.9129,4.451,0.2271,1.7852,0.147649698,0.26358424,1842.031353,7.518624238,5.886676156,4.945812721,4.945812721,15.91,0.090178203,0.448496994,2.00E-06,0.465416029,3.206204819,3.859698795,5.579204819,0.927144578,7,-0.079936317,0.339,88.24,0.703294697,0.003307976,3.40E-09,0.026741172,,2016,42678,2009,0.55,4,8.96681,7.065903614,12.16216216,NA,,248.5387124,43.60956798,166.0680138,35.08824306,183.2682191,15.78023134,11.61378532,4.732867745,1.24,3.02,1.24,3.02,1/27/2017,12/18/2017,
A8,TMCA8,Blackwell,4.621848739,219.9591281,2,Three,4,Blackwell_3,Upland,Native,5,9,Rhizosphere,28-Jun,180,A,0.047942266,10.04688091,526.9391304,219.9591281,45.36394935,301.1913043,1.369305775,0.2545,2.4398,3.4138,0.2065,1.2285,0.21201232,0.260457136,1156.394904,7.053062604,5.393441748,3.068058514,3.068058514,15.26,0.115372796,0.514872263,3.53E-06,0.833131172,0.675140964,3.001987952,2.238216867,0.253637349,7,-0.169324957,0.223296558,72.67,0.565007333,0.024394358,6.12E-08,0.193039088,,2016,11/4/2016,2009,0.51,3.6,8.07013,3.677128916,4.621848739,NA,,70.0032003,13.39477541,203.7586011,6.584087086,NA,12.61238579,NA,30.94713032,0.79,3.04,0.79,3.04,2/23/2017,9/27/2016,
H5,TMCH5,Trailblazer,6.18336887,620.421372,2,Two,31,Trailblazer_2,Upland,Bred,8,10,Rhizosphere,20-Jul,202,H,0.035304526,13.15115312,817.4086957,620.421372,50.96185534,459.4782609,0.74059064,0.2502,2.9038,3.5128,0.0908,0.8592,0.14909688,0.128104039,3586.758568,8.185004168,6.430398879,4.680434561,4.680434561,15.38,0.084813723,0.943479847,4.07E-06,0.920828977,0.273650602,2.548626506,0.001654157,0,7,-0.402946136,-0.038856635,80.09,0.638418557,0.208910196,3.33E-07,1.533013175,,2016,11/4/2016,2009,0.59,2.9,6.50094,2.822277108,6.18336887,NA,,141.3102121,30.75503811,83.75126367,24.76988473,127.9087743,11.08361738,11.54034553,3.381172928,1.43,3.12,1.43,3.12,3-Mar,9/28/2016,
K1,TMCK1,Kanlow,6.837606838,487.2487834,1,One,42,Kanlow_1,Lowland,Bred,12,5,Rhizosphere,27-Jul,209,K,0.036792721,37.10994329,2227.286957,487.2487834,171.5291939,1483.973913,3.045618509,0.2467,2.8729,10.1736,1.456,7.5474,0.199432931,1.505200104,985.8980935,6.893552996,6.188774842,15.11636868,NA,16.17,0.093444935,0.877775729,4.49E-06,1.051585847,1.311072289,1.535710843,0.873231325,0.876907229,7,-0.156663511,-0.062548709,85,0.48319247,0.073161653,6.66E-08,0.453219998,,2016,11/4/2016,2009,0.38,6.4,14.34689,2.846783133,6.837606838,NA,,172.9335606,38.01539394,82.27354767,11.9444248,201.4666953,48.27957249,4.172917963,6.888029273,1.93,3.19,1.93,3.19,3/7/2017,9/23/2016,
K1,TMCSGendoK1,Kanlow,6.837606838,487.2487834,1,One,42,Kanlow_1,Lowland,Bred,12,5,Endosphere,27-Jul,209,K,0.036792721,37.10994329,2227.286957,487.2487834,171.5291939,1483.973913,3.045618509,0.2467,2.8729,10.1736,1.456,7.5474,0.199432931,1.505200104,985.8980935,6.893552996,6.188774842,15.11636868,NA,16.17,0.093444935,0.877775729,4.49E-06,1.051585847,1.311072289,1.535710843,0.873231325,0.876907229,7,-0.156663511,-0.062548709,85,0.48319247,0.073161653,6.66E-08,0.453219998,,2016,42678,2009,0.38,6.4,14.34689,2.846783133,6.837606838,NA,,172.9335606,38.01539394,82.27354767,11.9444248,201.4666953,48.27957249,4.172917963,6.888029273,1.93,3.19,1.93,3.19,3/7/2017,12/18/2017,
A6,TMCA6,Blackwell,5.970149254,397.3567394,3,Two,3,Blackwell_2,Upland,Native,7,6,Rhizosphere,28-Jun,180,A,0.042766024,17.39924386,945.0869565,397.3567394,68.92213905,512.9913043,1.291009447,0.2521,2.4056,3.1815,0.1854,1.028,0.238948318,0.245638871,2088.39628,7.64415172,5.984834465,5.225540433,5.225540433,14.83,0.108243548,1.215199438,7.87E-06,1.844845703,0.546484337,3.051,1.422166265,0.38935988,7,-0.255136885,0.125097418,66.92,0.50325283,0.035469596,9.93E-08,0.250002447,,2016,11/4/2016,2009,0.51,4.2,9.41515,3.597484337,5.970149254,NA,,133.5140993,21.51092291,56.06058729,10.48239809,172.1189156,20.42319411,8.427619826,5.348068906,1.62,3.22,1.62,3.22,2/23/2017,9/27/2016,
B6,TMCB6,Dacotah,4.631578947,384.8713657,3,Two,7,Dacotah_2,Upland,Bred,7,3,Rhizosphere,28-Jun,180,B,0.041614517,14.29429112,791.5652174,384.8713657,60.64893391,463.9043478,1.205349083,0.2535,2.8825,4.3127,0.3443,1.6837,0.240735561,0.405326465,1144.520252,7.042740835,5.952909163,4.725520503,4.725520503,14.35,0.121948535,0.445218681,3.29E-06,0.761483395,1.248581928,4.978807229,2.687493976,0.434573494,7,-0.443617384,0.205558864,60.09,0.831194088,-0.000500233,-2.60E-09,-0.005823395,added double the glucose and shook out most,2016,11/4/2016,2009,0.71,1.3,2.91421,6.227389157,4.631578947,NA,,92.41925328,19.27992886,40.01785489,8.21145809,116.447552,20.49716809,5.681153196,4.873416445,1.03,3.24,1.03,3.24,4/10/2017,9/27/2016,
G12,TMCG12,Cave-in-Rock,9.170305677,211.1121619,3,Four,25,Cave-in-Rock_4,Upland,Native,1,3,Rhizosphere,20-Jul,202,G,0.053487889,22.79546314,1066.469565,211.1121619,93.48564658,556.3391304,2.6352775,0.2475,2.4554,4.8951,0.4751,2.6872,0.194737058,0.523297422,1063.141356,6.968983347,5.352389565,5.66709922,5.66709922,15.57,0.094212675,0.597354886,2.85E-06,0.647622577,2.675240964,2.197373494,4.002650602,0.720477108,7,-0.02135525,0.189629948,82.64,0.502289452,0.06995594,8.76E-08,0.403886563,,2016,11/4/2016,2009,0.51,4.2,9.41515,4.872614458,9.170305677,NA,,149.627727,32.07716915,95.16595161,24.56388965,121.0261675,13.91348057,8.698482518,3.87422159,1.35,3.39,1.35,3.39,2/2/2017,9/28/2016,
G12,TMCSGendoG12,Cave-in-Rock,9.170305677,211.1121619,3,Four,25,Cave-in-Rock_4,Upland,Native,1,3,Endosphere,20-Jul,202,G,0.053487889,22.79546314,1066.469565,211.1121619,93.48564658,556.3391304,2.6352775,0.2475,2.4554,4.8951,0.4751,2.6872,0.194737058,0.523297422,1063.141356,6.968983347,5.352389565,5.66709922,5.66709922,15.57,0.094212675,0.597354886,2.85E-06,0.647622577,2.675240964,2.197373494,4.002650602,0.720477108,7,-0.02135525,0.189629948,82.64,0.502289452,0.06995594,8.76E-08,0.403886563,,2016,42678,2009,0.51,4.2,9.41515,4.872614458,9.170305677,NA,,149.627727,32.07716915,95.16595161,24.56388965,121.0261675,13.91348057,8.698482518,3.87422159,1.35,3.39,1.35,3.39,2/2/2017,12/18/2017,
D6,TMCD6,EG1101,4.592901879,387.9290149,3,Two,15,EG1101_2,Lowland,Bred,7,1,Rhizosphere,13-Jul,195,D,0.041939939,15.51712665,882.0173913,387.9290149,60.44149868,458.7304348,1.182511277,0.252,2.945,3.977,0.1654,1.284,0.160271318,0.205788372,2229.136808,7.709369708,5.960822372,4.672816897,4.672816897,15.55,0.079606572,1.261688435,4.34E-06,1.034384048,0.570173494,1.793024096,0.258946988,0.7797,7,-0.189221515,-0.044460929,80.65,0.385250737,0.664012346,5.45E-07,2.634513346,,2016,11/4/2016,2010,0.5,4.7,10.536,2.36319759,4.592901879,NA,,186.4753494,38.98969576,107.8286259,23.74222606,174.7704966,28.23605501,6.189621622,4.541639256,0.73,3.46,0.73,3.46,8/29/2017,9/27/2016,
B1,TMCB1,Dacotah,5.485232068,644.0278345,1,One,6,Dacotah_1,Upland,Bred,12,8,Rhizosphere,28-Jun,180,B,0.033659534,32.23954631,2088.930435,644.0278345,138.3754709,1308.582609,2.031872752,0.2456,2.833,7.0332,0.9843,4.4458,0.234345984,1.041855374,1256.011767,7.135696716,6.467741946,13.32976071,NA,15.73,0.123913858,0.441297935,3.26E-06,0.76694151,1.003521687,5.215698795,3.569710843,1.43360241,7,-0.173701033,0.366598451,73.87,0.925646968,0.133028267,4.78E-07,1.724610811,,2016,11/4/2016,2009,0.55,3,6.72511,6.219220482,5.485232068,NA,,123.1436418,24.41014972,59.15129584,12.3141838,142.2052133,22.39993688,6.348464911,4.803509254,1.57,4.12,1.57,4.12,4/10/2017,9/20/2016,
I12,TMCI12,NE28,12.72321429,465.4850518,3,Four,33,NE28_4,Upland,Native,1,7,Rhizosphere,20-Jul,202,I,0.037903448,11.39568998,662.2695652,465.4850518,51.09136409,429.0608696,0.92175005,0.2538,2.9098,5.2995,0.8011,2.6435,0.335230364,0.886181466,484.1681822,6.18243233,6.143079984,4.370590502,4.370590502,16.57,0.09661406,0.514534884,2.54E-06,0.57205183,2.552710843,2.319903614,4.337566265,0.372083133,7,-0.023280723,0.254979346,89.15,0.757767549,0.018819362,1.26E-08,0.163916117,,2016,11/4/2016,2009,0.65,2.8,6.27677,4.872614458,12.72321429,NA,,199.3401277,30.65180585,124.7492735,21.71583025,165.7574537,16.54810296,10.01670428,5.744623718,1.53,5.38,1.53,5.38,14-Apr,9/30/2016,
